instrument,staff,measureNumber,offset,duration,frequency,step,octave
Piano,,138,549.5285714285715,0.5,207.65234878997245,G,3
Piano,,138,549.5285714285715,0.5,329.62755691286986,E,4
Piano,,138,550.0285714285715,0.5,207.65234878997245,G,3
Piano,,138,550.0285714285715,0.5,329.62755691286986,E,4
Piano,,138,550.5285714285715,0.5,207.65234878997245,G,3
Piano,,138,550.5285714285715,0.5,329.62755691286986,E,4
Piano,,138,551.0285714285715,0.5,207.65234878997245,G,3
Piano,,138,551.0285714285715,0.5,311.1269837220808,D,4
Piano,,138,551.5285714285715,0.5,207.65234878997245,G,3
Piano,,138,551.5285714285715,0.5,277.182630976872,C,4
Piano,,139,552.0285714285715,0.5,207.65234878997245,G,3
Piano,,139,552.0285714285715,0.5,261.6255653005985,B,3
Piano,,139,552.5285714285715,0.5,261.6255653005985,B,3
Piano,,139,552.5285714285715,0.5,415.3046975799451,G,4
Piano,,139,553.0285714285715,0.5,261.6255653005985,B,3
Piano,,139,553.0285714285715,0.5,415.3046975799451,G,4
Piano,,139,553.5285714285715,0.5,261.6255653005985,B,3
Piano,,139,553.5285714285715,0.5,415.3046975799451,G,4
Piano,,139,554.0285714285715,0.5,261.6255653005985,B,3
Piano,,139,554.0285714285715,0.5,415.3046975799451,G,4
Piano,,139,554.5285714285715,0.5,261.6255653005985,B,3
Piano,,139,554.5285714285715,0.5,415.3046975799451,G,4
Piano,,139,555.0285714285715,0.5,277.182630976872,C,4
Piano,,139,555.0285714285715,0.5,415.3046975799451,G,4
Piano,,139,555.5285714285715,0.5,311.1269837220808,D,4
Piano,,139,555.5285714285715,0.5,415.3046975799451,G,4
Piano,,140,556.0285714285715,0.5,329.62755691286986,E,4
Piano,,140,556.0285714285715,0.5,415.3046975799451,G,4
Piano,,140,556.5285714285715,0.5,207.65234878997245,G,3
Piano,,140,556.5285714285715,0.5,329.62755691286986,E,4
Piano,,140,557.0285714285715,0.5,207.65234878997245,G,3
Piano,,140,557.0285714285715,0.5,329.62755691286986,E,4
Piano,,140,557.5285714285715,0.5,207.65234878997245,G,3
Piano,,140,557.5285714285715,0.5,329.62755691286986,E,4
Piano,,140,558.0285714285715,0.5,207.65234878997245,G,3
Piano,,140,558.0285714285715,0.5,329.62755691286986,E,4
Piano,,140,558.5285714285715,0.5,207.65234878997245,G,3
Piano,,140,558.5285714285715,0.5,329.62755691286986,E,4
Piano,,140,559.0285714285715,0.5,207.65234878997245,G,3
Piano,,140,559.0285714285715,0.5,311.1269837220808,D,4
Piano,,140,559.5285714285715,0.5,207.65234878997245,G,3
Piano,,140,559.5285714285715,0.5,277.182630976872,C,4
Piano,,141,560.0285714285715,0.5,207.65234878997245,G,3
Piano,,141,560.0285714285715,0.5,261.6255653005985,B,3
Piano,,141,560.5285714285715,0.5,261.6255653005985,B,3
Piano,,141,560.5285714285715,0.5,415.3046975799451,G,4
Piano,,141,561.0285714285715,0.5,261.6255653005985,B,3
Piano,,141,561.0285714285715,0.5,415.3046975799451,G,4
Piano,,141,561.5285714285715,0.5,261.6255653005985,B,3
Piano,,141,561.5285714285715,0.5,415.3046975799451,G,4
Piano,,141,562.0285714285715,0.5,261.6255653005985,B,3
Piano,,141,562.0285714285715,0.5,415.3046975799451,G,4
Piano,,141,562.5285714285715,0.5,261.6255653005985,B,3
Piano,,141,562.5285714285715,0.5,415.3046975799451,G,4
Piano,,141,563.0285714285715,0.5,277.182630976872,C,4
Piano,,141,563.0285714285715,0.5,415.3046975799451,G,4
Piano,,141,563.5285714285715,0.5,311.1269837220808,D,4
Piano,,141,563.5285714285715,0.5,415.3046975799451,G,4
Piano,,142,564.0285714285715,0.5,329.62755691286986,E,4
Piano,,142,564.0285714285715,0.5,415.3046975799451,G,4
Piano,,142,564.5285714285715,0.5,329.62755691286986,E,4
Piano,,142,564.5285714285715,0.5,415.3046975799451,G,4
Piano,,142,565.0285714285715,0.5,329.62755691286986,E,4
Piano,,142,565.0285714285715,0.5,415.3046975799451,G,4
Piano,,142,565.5285714285715,0.5,277.182630976872,C,4
Piano,,142,565.5285714285715,0.5,329.62755691286986,E,4
Piano,,142,566.0285714285715,0.5,0.0,E,4
Piano,,142,566.5285714285715,0.5,369.99442271163434,F,4
Piano,,142,566.5285714285715,0.5,440.0,A,4
Piano,,142,567.0285714285715,0.5,369.99442271163434,F,4
Piano,,142,567.0285714285715,0.5,440.0,A,4
Piano,,142,567.5285714285715,0.5,277.182630976872,C,4
Piano,,142,567.5285714285715,0.5,369.99442271163434,F,4
Piano,,143,568.0285714285715,0.5,0.0,F,4
Piano,,143,568.5285714285715,0.5,329.62755691286986,E,4
Piano,,143,568.5285714285715,0.5,415.3046975799451,G,4
Piano,,143,569.0285714285715,0.5,329.62755691286986,E,4
Piano,,143,569.0285714285715,0.5,415.3046975799451,G,4
Piano,,143,569.5285714285715,0.5,277.182630976872,C,4
Piano,,143,569.5285714285715,0.5,329.62755691286986,E,4
Piano,,143,570.0285714285715,0.5,0.0,E,4
Piano,,143,570.5285714285715,0.5,311.1269837220808,D,4
Piano,,143,570.5285714285715,0.5,415.3046975799451,G,4
Piano,,143,571.0285714285715,0.5,311.1269837220808,D,4
Piano,,143,571.0285714285715,0.5,415.3046975799451,G,4
Piano,,143,571.5285714285715,0.5,261.6255653005985,B,3
Piano,,143,571.5285714285715,0.5,311.1269837220808,D,4
Piano,,144,572.0285714285715,0.5,277.182630976872,C,4
Piano,,144,572.0285714285715,0.5,329.62755691286986,E,4
Piano,,144,572.5285714285715,0.5,329.62755691286986,E,4
Piano,,144,572.5285714285715,0.5,415.3046975799451,G,4
Piano,,144,572.5285714285715,0.5,659.2551138257401,E,5
Piano,,144,573.0285714285715,0.5,329.62755691286986,E,4
Piano,,144,573.0285714285715,0.5,415.3046975799451,G,4
Piano,,144,573.0285714285715,0.5,659.2551138257401,E,5
Piano,,144,573.5285714285715,0.5,329.62755691286986,E,4
Piano,,144,573.5285714285715,0.5,415.3046975799451,G,4
Piano,,144,573.5285714285715,0.5,659.2551138257401,E,5
Piano,,144,574.0285714285715,0.5,329.62755691286986,E,4
Piano,,144,574.0285714285715,0.5,415.3046975799451,G,4
Piano,,144,574.0285714285715,0.5,659.2551138257401,E,5
Piano,,144,574.5285714285715,0.5,329.62755691286986,E,4
Piano,,144,574.5285714285715,0.5,415.3046975799451,G,4
Piano,,144,574.5285714285715,0.5,659.2551138257401,E,5
Piano,,144,575.0285714285715,0.5,311.1269837220808,D,4
Piano,,144,575.0285714285715,0.5,369.99442271163434,F,4
Piano,,144,575.0285714285715,0.5,622.253967444162,D,5
Piano,,144,575.5285714285715,0.5,277.182630976872,C,4
Piano,,144,575.5285714285715,0.5,329.62755691286986,E,4
Piano,,144,575.5285714285715,0.5,554.3652619537443,C,5
Piano,,145,576.0285714285715,0.5,261.6255653005985,B,3
Piano,,145,576.0285714285715,0.5,311.1269837220808,D,4
Piano,,145,576.0285714285715,0.5,523.2511306011974,B,4
Piano,,145,576.5285714285715,0.5,523.2511306011974,B,4
Piano,,145,576.5285714285715,0.5,622.253967444162,D,5
Piano,,145,576.5285714285715,0.5,1046.5022612023952,B,5
Piano,,145,577.0285714285715,0.5,523.2511306011974,B,4
Piano,,145,577.0285714285715,0.5,622.253967444162,D,5
Piano,,145,577.0285714285715,0.5,1046.5022612023952,B,5
Piano,,145,577.5285714285715,0.5,523.2511306011974,B,4
Piano,,145,577.5285714285715,0.5,622.253967444162,D,5
Piano,,145,577.5285714285715,0.5,1046.5022612023952,B,5
Piano,,145,578.0285714285715,0.5,523.2511306011974,B,4
Piano,,145,578.0285714285715,0.5,622.253967444162,D,5
Piano,,145,578.0285714285715,0.5,1046.5022612023952,B,5
Piano,,145,578.5285714285715,0.5,523.2511306011974,B,4
Piano,,145,578.5285714285715,0.5,622.253967444162,D,5
Piano,,145,578.5285714285715,0.5,1046.5022612023952,B,5
Piano,,145,579.0285714285715,0.5,554.3652619537443,C,5
Piano,,145,579.0285714285715,0.5,659.2551138257401,E,5
Piano,,145,579.0285714285715,0.5,1108.7305239074892,C,6
Piano,,145,579.5285714285715,0.5,622.253967444162,D,5
Piano,,145,579.5285714285715,0.5,739.988845423269,F,5
Piano,,145,579.5285714285715,0.5,1244.5079348883246,D,6
Piano,,146,580.0285714285715,0.5,659.2551138257401,E,5
Piano,,146,580.0285714285715,0.5,830.6093951598907,G,5
Piano,,146,580.0285714285715,0.5,1318.5102276514808,E,6
Piano,,146,580.5285714285715,0.5,329.62755691286986,E,4
Piano,,146,580.5285714285715,0.5,415.3046975799451,G,4
Piano,,146,580.5285714285715,0.5,659.2551138257401,E,5
Piano,,146,581.0285714285715,0.5,329.62755691286986,E,4
Piano,,146,581.0285714285715,0.5,415.3046975799451,G,4
Piano,,146,581.0285714285715,0.5,659.2551138257401,E,5
Piano,,146,581.5285714285715,0.5,329.62755691286986,E,4
Piano,,146,581.5285714285715,0.5,415.3046975799451,G,4
Piano,,146,581.5285714285715,0.5,659.2551138257401,E,5
Piano,,146,582.0285714285715,0.5,329.62755691286986,E,4
Piano,,146,582.0285714285715,0.5,415.3046975799451,G,4
Piano,,146,582.0285714285715,0.5,659.2551138257401,E,5
Piano,,146,582.5285714285715,0.5,329.62755691286986,E,4
Piano,,146,582.5285714285715,0.5,415.3046975799451,G,4
Piano,,146,582.5285714285715,0.5,659.2551138257401,E,5
Piano,,146,583.0285714285715,0.5,311.1269837220808,D,4
Piano,,146,583.0285714285715,0.5,369.99442271163434,F,4
Piano,,146,583.0285714285715,0.5,622.253967444162,D,5
Piano,,146,583.5285714285715,0.5,277.182630976872,C,4
Piano,,146,583.5285714285715,0.5,329.62755691286986,E,4
Piano,,146,583.5285714285715,0.5,554.3652619537443,C,5
Piano,,147,584.0285714285715,0.5,261.6255653005985,B,3
Piano,,147,584.0285714285715,0.5,311.1269837220808,D,4
Piano,,147,584.0285714285715,0.5,523.2511306011974,B,4
Piano,,147,584.5285714285715,0.5,523.2511306011974,B,4
Piano,,147,584.5285714285715,0.5,622.253967444162,D,5
Piano,,147,584.5285714285715,0.5,1046.5022612023952,B,5
Piano,,147,585.0285714285715,0.5,523.2511306011974,B,4
Piano,,147,585.0285714285715,0.5,622.253967444162,D,5
Piano,,147,585.0285714285715,0.5,1046.5022612023952,B,5
Piano,,147,585.5285714285715,0.5,523.2511306011974,B,4
Piano,,147,585.5285714285715,0.5,622.253967444162,D,5
Piano,,147,585.5285714285715,0.5,1046.5022612023952,B,5
Piano,,147,586.0285714285715,0.5,523.2511306011974,B,4
Piano,,147,586.0285714285715,0.5,622.253967444162,D,5
Piano,,147,586.0285714285715,0.5,1046.5022612023952,B,5
Piano,,147,586.5285714285715,0.5,523.2511306011974,B,4
Piano,,147,586.5285714285715,0.5,622.253967444162,D,5
Piano,,147,586.5285714285715,0.5,1046.5022612023952,B,5
Piano,,147,587.0285714285715,0.5,554.3652619537443,C,5
Piano,,147,587.0285714285715,0.5,659.2551138257401,E,5
Piano,,147,587.0285714285715,0.5,1108.7305239074892,C,6
Piano,,147,587.5285714285715,0.5,622.253967444162,D,5
Piano,,147,587.5285714285715,0.5,739.988845423269,F,5
Piano,,147,587.5285714285715,0.5,1244.5079348883246,D,6
Piano,,148,588.0285714285715,0.5,659.2551138257401,E,5
Piano,,148,588.0285714285715,0.5,830.6093951598907,G,5
Piano,,148,588.0285714285715,0.5,1318.5102276514808,E,6
Piano,,148,588.5285714285715,0.5,830.6093951598907,G,5
Piano,,148,588.5285714285715,0.5,1108.7305239074892,C,6
Piano,,148,589.0285714285715,0.5,830.6093951598907,G,5
Piano,,148,589.0285714285715,0.5,1108.7305239074892,C,6
Piano,,148,589.5285714285715,0.5,659.2551138257401,E,5
Piano,,148,589.5285714285715,0.5,830.6093951598907,G,5
Piano,,148,590.0285714285715,0.5,0.0,G,5
Piano,,148,590.5285714285715,0.5,880.0000000000003,A,5
Piano,,148,590.5285714285715,0.5,1108.7305239074892,C,6
Piano,,148,591.0285714285715,0.5,880.0000000000003,A,5
Piano,,148,591.0285714285715,0.5,1108.7305239074892,C,6
Piano,,148,591.5285714285715,0.5,739.988845423269,F,5
Piano,,148,591.5285714285715,0.5,880.0000000000003,A,5
Piano,,149,592.0285714285715,0.5,0.0,A,5
Piano,,149,592.5285714285715,0.5,659.2551138257401,E,5
Piano,,149,592.5285714285715,0.5,830.6093951598907,G,5
Piano,,149,593.0285714285715,0.5,659.2551138257401,E,5
Piano,,149,593.0285714285715,0.5,830.6093951598907,G,5
Piano,,149,593.5285714285715,0.5,554.3652619537443,C,5
Piano,,149,593.5285714285715,0.5,659.2551138257401,E,5
Piano,,149,594.0285714285715,0.5,0.0,E,5
Piano,,149,594.5285714285715,0.5,622.253967444162,D,5
Piano,,149,594.5285714285715,0.5,830.6093951598907,G,5
Piano,,149,595.0285714285715,0.5,622.253967444162,D,5
Piano,,149,595.0285714285715,0.5,830.6093951598907,G,5
Piano,,149,595.5285714285715,0.5,523.2511306011974,B,4
Piano,,149,595.5285714285715,0.5,622.253967444162,D,5
Piano,,150,596.0285714285715,0.5,0.0,D,5
Piano,,150,596.5285714285715,0.5,554.3652619537443,C,5
Piano,,150,596.5285714285715,0.5,830.6093951598907,G,5
Piano,,150,597.0285714285715,0.5,554.3652619537443,C,5
Piano,,150,597.0285714285715,0.5,830.6093951598907,G,5
Piano,,150,597.5285714285715,0.5,415.3046975799451,G,4
Piano,,150,597.5285714285715,0.5,659.2551138257401,E,5
Piano,,150,598.0285714285715,0.5,0.0,E,5
Piano,,150,598.5285714285715,0.5,440.0,A,4
Piano,,150,598.5285714285715,0.5,739.988845423269,F,5
Piano,,150,599.0285714285715,0.5,440.0,A,4
Piano,,150,599.0285714285715,0.5,739.988845423269,F,5
Piano,,150,599.5285714285715,0.5,369.99442271163434,F,4
Piano,,150,599.5285714285715,0.5,587.3295358348153,D,5
Piano,,151,600.0285714285715,0.5,0.0,D,5
Piano,,151,600.5285714285715,0.5,415.3046975799451,G,4
Piano,,151,600.5285714285715,0.5,659.2551138257401,E,5
Piano,,151,601.0285714285715,0.5,415.3046975799451,G,4
Piano,,151,601.0285714285715,0.5,659.2551138257401,E,5
Piano,,151,601.5285714285715,0.5,329.62755691286986,E,4
Piano,,151,601.5285714285715,0.5,554.3652619537443,C,5
Piano,,151,602.0285714285715,0.5,0.0,C,5
Piano,,151,602.5285714285715,0.5,369.99442271163434,F,4
Piano,,151,602.5285714285715,0.5,622.253967444162,D,5
Piano,,151,603.0285714285715,0.5,369.99442271163434,F,4
Piano,,151,603.0285714285715,0.5,622.253967444162,D,5
Piano,,151,603.5285714285715,0.5,311.1269837220808,D,4
Piano,,151,603.5285714285715,0.5,523.2511306011974,B,4
Piano,,152,604.0285714285715,1.0,329.62755691286986,E,4
Piano,,152,604.0285714285715,1.0,554.3652619537443,C,5
Piano,,152,605.0285714285715,1.0,0.0,C,5
Piano,,152,606.0285714285715,1.0,0.0,C,5
Piano,,152,607.0285714285715,0.75,329.62755691286986,E,4
Piano,,152,607.7785714285715,0.25,277.182630976872,C,4
Piano,,153,608.0285714285715,1.0,261.6255653005985,B,3
Piano,,153,609.0285714285715,1.0,184.9972113558171,F,3
Piano,,153,609.0285714285715,1.0,261.6255653005985,B,3
Piano,,153,609.0285714285715,1.0,415.3046975799451,G,4
Piano,,153,610.0285714285715,1.0,184.9972113558171,F,3
Piano,,153,610.0285714285715,1.0,261.6255653005985,B,3
Piano,,153,610.0285714285715,1.0,415.3046975799451,G,4
Piano,,153,611.0285714285715,1.0,184.9972113558171,F,3
Piano,,153,611.0285714285715,1.0,261.6255653005985,B,3
Piano,,153,611.0285714285715,1.0,415.3046975799451,G,4
Piano,,154,612.0285714285715,0.0,164.81377845643485,E,3
Piano,,154,612.0285714285715,0.0,277.182630976872,C,4
Piano,,154,612.0285714285715,3.0,415.3046975799451,G,4
Piano,,154,615.0285714285715,0.75,659.2551138257401,E,5
Piano,,154,615.7785714285715,0.25,554.3652619537443,C,5
Piano,,155,616.0285714285715,1.0,523.2511306011974,B,4
Piano,,155,617.0285714285715,1.0,369.99442271163434,F,4
Piano,,155,617.0285714285715,1.0,523.2511306011974,B,4
Piano,,155,617.0285714285715,1.0,830.6093951598907,G,5
Piano,,155,618.0285714285715,1.0,369.99442271163434,F,4
Piano,,155,618.0285714285715,1.0,523.2511306011974,B,4
Piano,,155,618.0285714285715,1.0,830.6093951598907,G,5
Piano,,155,619.0285714285715,1.0,369.99442271163434,F,4
Piano,,155,619.0285714285715,1.0,523.2511306011974,B,4
Piano,,155,619.0285714285715,1.0,830.6093951598907,G,5
Piano,,156,620.0285714285715,0.0,329.62755691286986,E,4
Piano,,156,620.0285714285715,0.0,554.3652619537443,C,5
Piano,,156,620.0285714285715,2.0,830.6093951598907,G,5
Piano,,156,622.0285714285715,0.0,369.99442271163434,F,4
Piano,,156,622.0285714285715,0.0,523.2511306011974,B,4
Piano,,156,622.0285714285715,2.0,830.6093951598907,G,5
Piano,,157,624.0285714285715,0.0,329.62755691286986,E,4
Piano,,157,624.0285714285715,0.0,554.3652619537443,C,5
Piano,,157,624.0285714285715,2.0,830.6093951598907,G,5
Piano,,157,626.0285714285715,0.0,369.99442271163434,F,4
Piano,,157,626.0285714285715,0.0,523.2511306011974,B,4
Piano,,157,626.0285714285715,2.0,830.6093951598907,G,5
Piano,,160,638.0285714285715,0.25,369.99442271163434,F,4
Piano,,160,638.7785714285715,0.25,369.99442271163434,F,4
Piano,,160,639.0285714285715,0.25,440.0,A,4
Piano,,160,639.2785714285715,0.25,277.182630976872,C,4
Piano,,160,639.5285714285715,0.25,369.99442271163434,F,4
Piano,,160,639.7785714285715,0.25,440.0,A,4
Piano,,161,640.0285714285715,0.25,554.3652619537443,C,5
Piano,,161,640.2785714285715,0.25,369.99442271163434,F,4
Piano,,161,640.5285714285715,0.25,440.0,A,4
Piano,,161,640.7785714285715,0.25,554.3652619537443,C,5
Piano,,161,641.0285714285715,0.25,739.988845423269,F,5
Piano,,161,641.2785714285715,0.25,440.0,A,4
Piano,,161,641.5285714285715,0.25,554.3652619537443,C,5
Piano,,161,641.7785714285715,0.25,739.988845423269,F,5
Piano,,161,642.0285714285715,0.25,880.0000000000003,A,5
Piano,,161,642.2785714285715,0.25,554.3652619537443,C,5
Piano,,161,642.5285714285715,0.25,739.988845423269,F,5
Piano,,161,642.7785714285715,0.25,880.0000000000003,A,5
Piano,,161,643.0285714285715,0.5,554.3652619537443,C,5
Piano,,161,643.0285714285715,0.5,739.988845423269,F,5
Piano,,161,643.0285714285715,0.5,880.0000000000003,A,5
Piano,,161,643.0285714285715,0.5,1108.7305239074892,C,6
Piano,,161,643.5285714285715,0.5,554.3652619537443,C,5
Piano,,161,643.5285714285715,0.5,739.988845423269,F,5
Piano,,161,643.5285714285715,0.5,880.0000000000003,A,5
Piano,,161,643.5285714285715,0.5,1108.7305239074892,C,6
Piano,,162,644.0285714285715,0.25,0.0,C,6
Piano,,162,646.0285714285715,0.25,329.62755691286986,E,4
Piano,,162,646.7785714285715,0.25,329.62755691286986,E,4
Piano,,162,647.0285714285715,0.25,415.3046975799451,G,4
Piano,,162,647.2785714285715,0.25,277.182630976872,C,4
Piano,,162,647.5285714285715,0.25,329.62755691286986,E,4
Piano,,162,647.7785714285715,0.25,415.3046975799451,G,4
Piano,,163,648.0285714285715,0.25,554.3652619537443,C,5
Piano,,163,648.2785714285715,0.25,329.62755691286986,E,4
Piano,,163,648.5285714285715,0.25,415.3046975799451,G,4
Piano,,163,648.7785714285715,0.25,554.3652619537443,C,5
Piano,,163,649.0285714285715,0.25,659.2551138257401,E,5
Piano,,163,649.2785714285715,0.25,415.3046975799451,G,4
Piano,,163,649.5285714285715,0.25,554.3652619537443,C,5
Piano,,163,649.7785714285715,0.25,659.2551138257401,E,5
Piano,,163,650.0285714285715,0.25,830.6093951598907,G,5
Piano,,163,650.2785714285715,0.25,554.3652619537443,C,5
Piano,,163,650.5285714285715,0.25,659.2551138257401,E,5
Piano,,163,650.7785714285715,0.25,830.6093951598907,G,5
Piano,,163,651.0285714285715,0.5,554.3652619537443,C,5
Piano,,163,651.0285714285715,0.5,659.2551138257401,E,5
Piano,,163,651.0285714285715,0.5,830.6093951598907,G,5
Piano,,163,651.0285714285715,0.5,1108.7305239074892,C,6
Piano,,163,651.5285714285715,0.5,554.3652619537443,C,5
Piano,,163,651.5285714285715,0.5,659.2551138257401,E,5
Piano,,163,651.5285714285715,0.5,830.6093951598907,G,5
Piano,,163,651.5285714285715,0.5,1108.7305239074892,C,6
Piano,,164,652.0285714285715,0.5,0.0,C,6
Piano,,164,652.0285714285715,0.75,0.0,C,6
Piano,,164,652.0285714285715,0.5,0.0,C,6
Piano,,164,652.0285714285715,0.625,0.0,C,6
Piano,,164,652.0285714285715,1.625,0.0,C,6
Piano,,164,652.0285714285715,1.5,0.0,C,6
Piano,,164,652.0285714285715,1.75,0.0,C,6
Piano,,164,652.5285714285715,0.125,138.59131548843592,C,3
Piano,,164,652.5285714285715,0.5,138.59131548843592,C,3
Piano,,164,652.6535714285715,0.125,164.81377845643485,E,3
Piano,,164,652.6535714285715,0.375,164.81377845643485,E,3
Piano,,164,652.7785714285715,0.125,195.99771799087452,F,3
